일시,대여소,대여건수,반납건수
202109,561. 서울숲역 2번출구 앞,3,4
202109,563. 성동세무서 건너편,1,0
202109,565. 옥수역 3번출구,25,19
202109,567. 성수역 2번출구 앞,3,1
202109,568. 청계8가사거리 부근,1,0
202109,571. 어린이대공원역6번출구,3,10
202109,573. 구의문주차장 앞,1,0
202109,574. 아차산역4번출구,5,1
202109,576. 광나루역 3번 출구,1,3
202109,579. 마장역 4번출구,1,1
202109,581. 용답초등학교,5,1
202109,582. 경일중학교 앞,0,1
202109,583. 청계천 생태교실 앞,17,8
202109,584. 광진광장 교통섬,3,4
202109,585. 성수2가1동 공영주차장 인근,9,9
202109,586. 마장동 주민센터,1,0
202109,587. 유니베라 앞,8,3
202109,588. 뚝섬 유원지역,2,3
202109,589. 성수역3번출구,1,4
202109,592. 건국대학교 학생회관,12,6
202109,593.자양중앙나들목,1,1
202109,602. 장안동 사거리,1,0
202109,605. 신설동역8번출구,0,2
202109,609. 제기2교,3,1
202109,613. 신설동역 10번출구 앞,0,1
202109,614. 용두동 사거리,1,0
202109,615. 용두동 래미안허브리츠아파트 앞,1,0
202109,623. 서울시립대 정문 앞,2,3
202109,625. 답십리초등학교 앞(현대시장 옆),1,1
202109,626. 군자교 서측 녹지대,2,2
202109,631. 답십리역 1번출구,1,0
202109,634. 외국어대 정문 앞,16,3
202109,635. 시조사 앞 (청량고정문 옆),6,0
202109,636. 세종대왕기념관 교차로,1,0
202109,637. KAIST 경영대학 앞,1,1
202109,639. 서울시립대 후문,6,2
202109,640. KEB하나은행 청량리역지점,2,0
202109,646. 장한평역 1번출구 (국민은행앞),0,1
202109,648. 장안동위더스빌옆,0,1
202109,650. 중랑교사거리,3,4
202109,654. 전농동 텃골공원,0,1
202109,656. 영휘원 교차로,1,0
202109,657. 동대문롯데캐슬아파트 앞,3,0
202109,658. 촬영소 사거리,0,1
202109,659. 제기역1번출구,1,0
202109,661. 경희대학교 청운관,2,1
202109,663. 외대앞역 4번출구,3,3
202109,664. 서울시립대 건설공학관,2,4
202109,668.서울축산농협(장안지점),1,0
202109,670.삼육서울병원 버스정류장,3,3
202109,671.대광빌딩,1,0
202109,673.안암골벽산아파트(후문),1,2
202109,674.고대앞사거리 교통섬,5,0
202109,675.성복교회 앞 (장평교 아래),1,1
202109,680.꿈마루어린이도서관 앞,4,7
202109,700. KB국민은행 염창역 지점 앞,0,1
202109,703. 오목교역 7번출구 앞,3,2
202109,704. 남부법원검찰청 교차로,1,0
202109,708. 서울출입국관리사무소 앞,2,0
202109,731. 서울시 도로환경관리센터,0,1
202109,746. 목동2단지 상가,2,1
202109,748. 목동운동장,1,0
202109,755. 목동1단지아파트 상가 앞,0,1
202109,763. 목동11단지 아파트,14,17
202109,765. 오목교역 3번출구,2,2
202109,766. 신목동역 3번출구,1,1
202109,768.목동5단지아파트 501동,1,0
202109,770.목동역5번출구 교통정보센터 앞,5,8
202109,776.목마공원,0,2
202109,780.신정교 하부,1,1
202109,781.신정보도육교 아래,1,2
202109,"785.양천구청, 보건소 사잇길",1,1
202109,788.양천구청역 2번출구 옆,2,2
202109,792.목동트라팰리스 웨스턴에비뉴,3,3
202109,795.양천 해누리타운,1,0
202109,802. 한강진역 2번 출구 앞,4,4
202109,803. 한남초교 앞 보도육교,0,1
202109,805. 문배어린이공원 앞,0,2
202109,806. 전자랜드 본관 앞,1,2
202109,807. 서울역 12번 출구 앞,7,12
202109,809. 한남 유수지 복개주차장,9,6
202109,810. 이태원지하보도,9,11
202109,811. 녹사평역1번출구,6,1
202109,812. 용산전쟁기념관,2,1
202109,813. 삼각지역 3번출구,6,3
202109,815. LIG강촌아파트 103동앞,3,9
202109,816. 신용산역 6번출구 앞,5,7
202109,817. 삼각지역 4번출구 앞,4,3
202109,818. 숙명여대 입구 교차로,0,3
202109,819. 선린인터넷 고등학교,4,4
202109,820. 청파동입구 교차로,6,1
202109,822. 이촌1동 마을공원,5,1
202109,825. 서빙고동 주민센터 앞,24,31
202109,826. 서울역 서부교차로2,6,10
202109,827. 국군복지단,1,0
202109,829. 베르가모앞,18,12
202109,830. 청암자이아파트앞,0,1
202109,831. 이태원관광특구입구,3,3
202109,832. 이촌1동 주민센터 뒤,3,4
202109,834. 효창공원앞역 3번출구 뒤,2,1
202109,835. 남영역 건너편,0,2
202109,836. 현대자동차서비스 앞,6,6
202109,837. 한남나들목 입구,16,23
202109,838. 숙대입구역 4번출구,2,1
202109,839. 보광동 삼성리버빌아파트 앞,8,9
202109,840. 용산 파크타워 앞,2,3
202109,841. 신용산역 1번 출구,18,15
202109,843. 녹사평역 광장,19,2
202109,845. 용산 선인상가,1,1
202109,846. 용산중학교,4,4
202109,847. 국방부민원실옆,6,2
202109,848. 삼각지12번 출구,5,0
202109,849. 삼각지 자이아파트,6,5
202109,852.청암자이APT(103동),2,2
202109,853.용산역 맞은편,20,17
202109,854.HID 유족동지회 앞,3,1
202109,855.이촌역5번출구 앞,3,0
202109,857. 현대 안성타워,0,1
202109,858.녹사평역3번 출구,6,6
202109,860.LG한강 자이아파트 앞,5,8
202109,863.이촌역2번 출구,5,4
202109,864.순천향대학병원(한남오거리),1,1
202109,866.브라운스톤 남산아파트,2,1
202109,867.서빙고역 광장(1번출구),0,4
202109,869.노들섬 동측 앞,1,0
202109,870.노들섬 서측 앞,22,18
202109,905. 구파발역 2번출구,3,1
202109,907. CJ 드림시티,2,2
202109,912. 응암오거리,1,0
202109,914. 새절역 2번출구,6,7
202109,915. 증산역 4번출구,0,1
202109,917. 녹번역 4번출구,1,0
202109,919. 서울혁신파크,0,3
202109,927. 연신내역 3번출구 인근,1,0
202109,928. 은평역사한옥박물관,1,1
202109,933. LG서비스 역촌점,1,1
202109,945. 기자촌 사거리,0,1
202109,949. 연신내역 1번 출구 ,1,1
202109,950. 구산역 2번 출구 ,1,1
202109,956. 응암시장교차로,1,0
202109,962. 은평뉴타운 힐데스하임,0,1
202109,966. 서울혁신파크1,1,0
202109,972. 수색역,2,0
202109,993.은평뉴타운 은뜨락아파트앞,1,1
202109,996.응암역2번출구 국민은행 앞,1,1
202110,1001. 광진교 남단 사거리(디지털프라자앞),1,0
202110,1009. 천호역4번출구(현대백화점),0,1
202110,1011. LIGA 아파트 앞,1,1
202110,1013. 강동구청역 1번 출입구,1,0
202110,1014. 강동구평생학습관앞,0,1
202110,1016. 해뜨는 주유소옆 리엔파크 109동앞,1,2
202110,1017. 맥도날드(길동),0,1
202110,1019. 다성이즈빌아파트(호원대 대각선 맞은편),1,0
202110,102. 망원역 1번출구 앞,3,3
202110,1027. 프라자 아파트 앞,2,2
202110,103. 망원역 2번출구 앞,8,4
202110,1032. 선사고등학교,0,1
202110,1039. 고덕초등학교,4,0
202110,104. 합정역 1번출구 앞,4,6
202110,1044. 굽은다리역,2,0
202110,1050.  둔촌역 3번 출입구,1,0
202110,1059. 래미안 강동팰리스(102동),0,2
202110,106. 합정역 7번출구 앞,8,34
202110,1065.보훈병원 후문옆(더 원커피),1,1
202110,107. 신한은행 서교동금융센터점 앞,1,4
202110,1073.SSTS 몰 앞,0,1
202110,1076.전자랜드 길동점,2,0
202110,1077.강동역 1번출구 앞,1,0
202110,108. 서교동 사거리,15,12
202110,1080.엘웨딩,1,0
202110,1081.트레빌빌딩,2,0
202110,1084. 윤선생빌딩(JYP사옥),1,3
202110,1088.풍납사거리(강동),0,2
202110,109. 제일빌딩 앞,5,5
202110,1090.상일동역 2번출구 앞,3,0
202110,1103. 방화역 4번출구앞,1,2
202110,111. 상수역 2번출구 앞,9,12
202110,1118. 증미역 3번출구뒤(등촌두산위브센티움오피스텔),2,7
202110,112. 극동방송국 앞,13,11
202110,1120. 대림경동아파트앞,0,1
202110,1122. 황금내근린공원,1,1
202110,1124. 발산역 6번 출구 뒤,2,0
202110,1129. 화곡역 1번 출구 앞,0,1
202110,113. 홍대입구역 2번출구 앞,10,12
202110,114. 홍대입구역 8번출구 앞,26,13
202110,1148. 볏골공원,0,1
202110,115. 마스타 빌딩 앞,11,3
202110,1150. 송정역 1번출구,0,5
202110,1151. 마곡역1번출구,1,0
202110,1152. 마곡역교차로,1,0
202110,"1153. 발산역 1번, 9번 인근 대여소",4,0
202110,1155. 기쁜우리복지관,1,1
202110,1158. 가양역 8번출구,2,1
202110,116. 일진아이윌아파트 옆,4,1
202110,1168. 마곡엠밸리10단지 앞,1,1
202110,1169. 염창역 1번 출구,1,0
202110,117. 홍은사거리,4,2
202110,1170. 강서구보건소 (삼성디지털 프라자),0,1
202110,1171. 염창동 새마을금고 건너편 (모닝글로리),1,1
202110,118. 광흥창역 2번출구 앞,1,1
202110,119. 서강나루 공원,12,19
202110,1193. 마곡센트럴타워 1차,1,1
202110,1197. 엠펠리체 호텔 건너편,6,1
202110,1199. 우장산역 3번출구,1,0
202110,120. 신수동 사거리,2,3
202110,1201. 가락시장역 3번 출구,0,1
202110,1204. 거여역 3번출구,0,2
202110,1205. 종합운동장역 4번출구,0,1
202110,1206. 9호선종합운동장역 9번출구,1,2
202110,1209. 잠실나루역 (2번 출구 쪽),1,0
202110,1210. 롯데월드타워(잠실역2번출구 쪽),14,12
202110,1211. 방이삼거리,7,6
202110,1214. 오금역 7번 출구 인근,1,1
202110,1215. 올림픽공원역 1번출구 앞,1,2
202110,1218. 방이역 4번출구,1,1
202110,122. 신성기사식당 앞,0,1
202110,1222. 잠실새내역 5번 출구 뒤,3,1
202110,1224. 아시아지하보도 2번 출구,11,12
202110,1227. 거여역 8번출구 뒤,1,1
202110,1231. 잠실역 6번출구,6,7
202110,1232. 롯데마트 주차장 옆,3,3
202110,1233. 잠실3거리(갤러리아팰리스),0,1
202110,1235. 잠실트리지움310동 옆,0,1
202110,124. 서강대 정문 건너편,2,2
202110,1243. 문정 법조단지7,4,1
202110,1244. 문정 법조단지8,1,3
202110,1245. 문정 법조단지9,2,1
202110,1246. 문정 법조단지10,0,2
202110,1248. 방이초등학교,1,4
202110,125. 서강대 남문 옆,3,2
202110,1250.문정2동 주민센터,1,1
202110,1257. 가락시장역 롯데마트앞,0,1
202110,126. 서강대 후문 옆,10,9
202110,1264. 천호역 10번 출구 앞,1,0
202110,1267. 올림픽공원 남2문 앞,3,4
202110,1268. 몽촌토성역 1번출구 옆,7,10
202110,1269. 리센츠아파트 ,4,1
202110,1271. 송파도서관,0,1
202110,1278. 송파구청 교차로,3,0
202110,128. 신촌역(2호선) 1번출구 옆,12,5
202110,1289. 풍납동 자전거보관소,1,1
202110,129. 신촌역(2호선) 6번출구 옆,11,4
202110,1295. 잠실역 8번출구,1,7
202110,1296. 석촌호수교차로 (송파나루근린공원 앞),3,1
202110,1297. 석촌호수교차로(동호 팔각정 앞),3,1
202110,130. 신촌역(2호선) 7번출구 앞,11,11
202110,1305. 성북구청,1,0
202110,1306. 한성대입구역2번출구,2,1
202110,1308. 안암로터리 버스정류장 앞,6,6
202110,131. 증산2교,5,1
202110,1315. 고려사대부속중고 정문,0,1
202110,1316. 고려사대부속중고 건너편 ,1,0
202110,1319. 종암사거리 분수대,0,2
202110,1320. LG베스트샵 종암점,1,0
202110,1321. 국민은행 종암동지점 앞,1,1
202110,1322. 래미안라센트아파트 103동 앞,0,1
202110,1332. 석계역 5번출구 건너편,1,0
202110,1337. 돈암성당 옆,3,4
202110,134. 연세로 명물길,6,2
202110,1342. 성북쉼터 앞,0,1
202110,135. 명물길 원형무대 앞,1,2
202110,1351. 안암2교 옆,2,4
202110,1354. 고려대학교 2번출구,2,2
202110,1355. 보문2교,6,2
202110,1359. 장위뉴타운 꿈에 숲 코오롱 하늘채 앞,0,1
202110,1360. 정릉역,0,1
202110,1362. 보문역6번출구 앞,2,0
202110,1363. 보문4교 인근,1,2
202110,1364. 성북동 치안센터 앞,1,2
202110,1368. 성신여대입구 교차로,0,2
202110,137. NH농협 신촌지점 앞,3,0
202110,1372. KEB은행 고대점,3,1
202110,1373. 성북구보건소 건너편,1,0
202110,138. 신촌동 제1공영주차장 앞,1,3
202110,1394.길음뉴타운 래미안9단지,0,2
202110,140. 이화여대 후문,3,1
202110,1411. 상봉시장앞 교차로 한성빌딩 앞,1,0
202110,142. 아현역 4번출구 앞,5,4
202110,1421. 신내역 4번출구,0,1
202110,143. 공덕역 2번출구,2,2
202110,1438. 홈플러스 신내점 앞,0,2
202110,144. 공덕역 8번출구,15,10
202110,1449. 상봉역 1번출구,0,1
202110,1451. 중랑세무서,0,1
202110,146. 마포역 2번출구 뒤,3,8
202110,1467.sk신내 주유소앞(용마산로),2,1
202110,147. 마포역 4번출구 뒤,12,9
202110,148. 용강동 주민센터 앞,2,6
202110,150. 서강대역 2번출구 앞,3,3
202110,1526. 수유동 채선당앞,2,0
202110,153. 성산2교 사거리,2,1
202110,1530. 광산사거리,1,0
202110,154. 마포구청역 ,1,0
202110,155. 가좌역1 번출구 앞,1,2
202110,1564.4.19민주묘지역 1번출구,1,0
202110,157. 애오개역 4번출구 앞,0,1
202110,158. 독립문 어린이 공원,1,0
202110,159. 이대역 4번 출구,1,0
202110,160. 북아현동 가구거리,1,0
202110,1601. 석계역 문화광장 내 자전거 보관소,0,1
202110,1608. 공릉역 1번 출구 앞,2,6
202110,1610. 화랑대역 2번출구 앞,1,1
202110,1611. 과기대 입구(우),4,4
202110,1616. 하계2동 공항버스정류장 옆,1,0
202110,1619. 중계동 하나프라자빌딩 앞(중1-1),2,0
202110,162. 봉원고가차도 밑,1,1
202110,1627. 수락산역 4번출구,0,1
202110,163. 명지전문대학교 정문 앞,0,1
202110,1636. 백병원 사거리 농협은행 앞,2,1
202110,1637. KT 노원점 건물 앞,1,0
202110,1642. 서울여대 남문,1,1
202110,1643. 태릉입구역 8번출구,4,5
202110,1651. 맥도날드 상계점 앞,1,1
202110,1652. 파르코 앞,1,0
202110,1653. 노원역1번출구,1,1
202110,1662. 노원역7번출구,0,1
202110,1664. 노해근린공원내,0,1
202110,1682. 중계종합사회복지관 교차로,1,0
202110,1684. 태릉입구역 5번출구,4,2
202110,1686. 온수골사거리(스타벅스앞),0,1
202110,1690. 도봉운전면허시험장,2,0
202110,1705. 도봉구청 정문앞,1,0
202110,1716. 하나로마트 창동점,1,1
202110,173. 서대문역 8번출구 앞,0,2
202110,175. 홍연2교옆,13,16
202110,1758.북서울교회 버스정류소 앞,3,3
202110,179. 가좌역 4번출구 앞,1,0
202110,180. 충정로역 7번출구 아래,1,0
202110,181. 망원초록길 입구,11,12
202110,182. 망원2빗물펌프장 앞,9,7
202110,1829. 홈플러스 금천점 앞,1,0
202110,183. 하늘채코오롱아파트 건너편,9,11
202110,1834. 월드메르디앙 벤처센터 2차,1,0
202110,184. SK망원동주유소 건너편,5,4
202110,1847. 독산주공 14단지 버스정류소,0,1
202110,185. 마포 신수공원 앞,2,3
202110,186. 월드컵공원,2,2
202110,1867.대륭포스트타워6차 앞,2,1
202110,1904. 도림천역 1번 출구 앞,0,2
202110,1906. 신도림역 1번 출구 앞,3,0
202110,191. 서우빌딩(바른학원),5,5
202110,192. 연서어린이공원,1,0
202110,1928. 고척스카이돔구장 광장,1,0
202110,1943. 온수역 북측,3,3
202110,1946. 구로역 광장,1,0
202110,195. 모래내고가차도 ,2,1
202110,1960. 화광신문사 앞,3,1
202110,1966. 한마을아파트 정문상가,1,0
202110,198. 충정2교,1,0
202110,1984. 구로구청,1,0
202110,1985. 구로도서관,3,3
202110,1986. 태평양물산빌딩,1,0
202110,1987. 개봉아이파크아파트 앞,0,1
202110,199. 서울 월드컵 경기장,4,3
202110,1994. 삼성전자 물류센터 앞,0,1
202110,2000. 신도림4차 e편한세상 아파트 1109동 앞,1,2
202110,2002. 노들역 1번출구,3,3
202110,2003. 사육신공원앞,1,0
202110,201. 진미파라곤 앞,5,2
202110,2013. 장승배기역 5번출구,1,2
202110,2015. 신대방삼거리역 6번출구쪽,1,1
202110,202. 국민일보 앞,3,1
202110,2025. 흑석역 1번출구,8,10
202110,2026. 흑석역 4번출구,1,0
202110,2027. 중앙대학교 정문 1,11,11
202110,2032. 이수역 11번출구쪽,0,1
202110,2036. 정금마을 마을버스정류장,1,0
202110,2037. 동작역 5번출구 동작주차공원,4,7
202110,2038. 동작역 7번출구,2,0
202110,204. 국회의사당역 5번출구 옆,2,0
202110,2040. 비계 버스정류소,2,0
202110,205. 산업은행 앞,1,1
202110,2050. 노량진역 5번출구,9,7
202110,2056. 동작구민 체육센터,0,1
202110,2058. 노량진동 맥도널드앞,0,1
202110,2059. 보라매공원 정문,0,1
202110,206. KBS 앞,5,1
202110,2065. 서울시여성가족재단,1,0
202110,2069. 숭실대 입구역3번 출구 앞,1,2
202110,207. 여의나루역 1번출구 앞,86,81
202110,2070. 노량진역 2번 출구 앞,5,2
202110,2076.노들나루공원 입구,7,7
202110,2077.노들역 3번출구,4,3
202110,2079.중앙대학교 중앙광장,0,1
202110,209. 유진투자증권빌딩 앞,4,1
202110,2092.흑석한강푸르지오(110동),0,1
202110,210. IFC몰,10,11
202110,2102. 봉림교 교통섬,3,2
202110,211. 여의도역 4번출구 옆,4,4
202110,2111. 서울대입구역 1번출구,1,0
202110,2112. 서울대입구역 마에스트로,1,0
202110,2115. 관악농협농산물백화점,1,0
202110,212. 여의도역 1번출구 옆,1,0
202110,2122. 낙성대로 입구,1,1
202110,2128. 관악구청교차로,0,1
202110,2129. 낙성대 과학전시관,1,0
202110,213. KT앞,1,0
202110,2135. 신림역 5번출구,0,2
202110,2136. 신림역 8번출구,0,1
202110,214. 금융감독원 앞,1,0
202110,2140. 신림1교 교차로,1,0
202110,2141. 미림여고입구 교차로,1,0
202110,2143. 서울산업정보학교,1,0
202110,215. 여의도고교 앞,1,7
202110,217. NH농협은행 앞,2,0
202110,2172. 나들목공원,4,0
202110,2173. 당곡사거리,1,1
202110,2175. 신림동걷고싶은문화의거리입구,1,0
202110,2176. 보라매공원 보도육교,5,1
202110,2177. 신대방역 2번 출구,0,1
202110,2178. 서울대학교 정문,4,0
202110,2183. 동방1교,1,3
202110,2195.은천교회,1,0
202110,2202.청계산입구역 1번출구,2,3
202110,2206. 언남초등학교 앞,1,0
202110,221. 여의도초교 앞,2,6
202110,2213. 고속터미널역 5번출구 앞,5,5
202110,2214. 신반포역 2번출구 앞,3,2
202110,2215. 반포종합운동장 입구,3,1
202110,2217.아크로리버뷰 부지 앞,29,26
202110,"2219. 고속터미널역 8-1번, 8-2번 출구 사이",10,9
202110,222. 시범아파트버스정류장 옆,0,1
202110,2220. 반포본동 주민센터 앞,9,8
202110,2221.하나은행 방배동지점 앞,1,0
202110,2222.사당역 12번출구 뒤,1,0
202110,2226. 신동아럭스빌아파트 앞,1,0
202110,2227.방배열린문화센터 앞,1,0
202110,2230.이수역 4번 출구,2,5
202110,2231. 삼성타운(삼성생명) A동 맞은편,1,2
202110,2247.섬들근린공원,3,3
202110,225. 앙카라공원 앞,0,2
202110,2250. 서초유치원 맞은편,8,11
202110,2252. 하이브랜드 앞,1,3
202110,2255.시민의숲역 1번출구 옆,0,2
202110,2259. 잠원역 3번-4번 출구사이 ,5,1
202110,226. 샛강역 1번출구 앞,5,0
202110,2262. 한신16차아파트 119동 앞,40,52
202110,2264. 이수역 1번출구,2,1
202110,2265. 이수고가차도 남단,2,2
202110,2266. 서초역 3번출구,0,1
202110,2269. 주홍교 하부,2,0
202110,227. 양평2나들목 보행통로 입구,2,6
202110,2276. 영동1교 (양재천근린공원),2,1
202110,2279. 교대역 5번출구뒤,0,1
202110,228. 선유도역 3번출구 앞,3,3
202110,2280. 서울서초고용센터앞,0,1
202110,229. 양평1 보행육교 앞,1,1
202110,2294. 두상빌딩 앞,6,3
202110,2298. 래미안서초스위트앞,0,1
202110,2301. 현대고등학교 건너편,11,15
202110,2302. 교보타워 버스정류장(신논현역 3번출구 후면),1,2
202110,2303. 논현역 7번출구,3,3
202110,2306. 압구정역 2번 출구 옆,4,5
202110,2307. 압구정 한양 3차 아파트,2,0
202110,2308. 압구정파출소 앞,2,0
202110,2310. 청담동 맥도날드 옆(위치),0,1
202110,2312. 청담역 13번 출구 앞,0,1
202110,2313. 금원빌딩 앞,1,0
202110,2314. 청담나들목입구,0,1
202110,2315. 봉은사역 5번출구 옆,5,7
202110,2316. 삼성역 8번출구,5,8
202110,2317. 삼성도로공원,6,5
202110,2318. 삼성중앙역4번출구(문화센터더 리빌),1,0
202110,2328. 르네상스 호텔 사거리 역삼지하보도 7번출구 앞,0,1
202110,2330. 스타벅스 앞,0,1
202110,2332. 선릉역3번출구,3,4
202110,2340. 삼호물산버스정류장(23370) 옆,0,2
202110,2342. 대청역 1번출구  뒤,0,2
202110,2348. 포스코사거리(기업은행),0,1
202110,2349. 역삼빌딩 앞(하나은행 옆),1,0
202110,2353. 강남구청역 2번출구 뒤,1,0
202110,2355. 삼성역 5~6번 출구 사이,1,0
202110,236. 문래동자이아파트 앞,1,0
202110,2362. 신사동 가로수길 입구,3,2
202110,2364. 도산대로 렉서스 앞,1,0
202110,2365. K+ 타워 앞,8,2
202110,2369. KT선릉타워,1,1
202110,2371. 한국우편사업진흥원,1,2
202110,2373. 개포동역 사거리,2,2
202110,2390. 구룡마을 입구 (래미안블레스티지 아파트),1,1
202110,2396. 영동3교 북단(우성캐릭터 앞 보도),2,1
202110,2404. 대모산입구역 4번 출구 앞,0,1
202110,2405. 청담공원앞 교차로,3,0
202110,2406. 논현동 광명빌딩 앞,1,1
202110,2407. 역삼.서초.삼성 세무서 앞 (역삼빌딩 앞),4,1
202110,2413.도곡역 1번 출구,2,2
202110,2417.선정릉 디캠프(D.CAMP)앞,0,1
202110,2418.봉은사역 7번 출구 ,0,2
202110,"2419.봉은사역 1,2번 출구 ",3,0
202110,2420.학여울역 사거리(LG베스트샵 앞),0,1
202110,2421. 신논현역 4번출구,1,1
202110,2423.영희초교 사거리(래미안개포루체하임),2,2
202110,2425.세곡동 사거리(대왕초등학교 정류장),2,0
202110,2429.압구정로데오역 6번출구,0,10
202110,247. 당산역 10번출구 앞,1,5
202110,248. 초원아파트 앞,1,4
202110,249. 여의도중학교 옆,20,29
202110,2502. 서초역1번출구 앞,1,0
202110,2503. 반포1동 서초빌딩 앞,1,2
202110,2504. 신사역 4번출구 뒤,3,1
202110,2505. 우성아파트사거리 (기업은행앞),2,4
202110,2508. 양재이스타빌 앞,0,1
202110,2514.사평역 2번출구,1,2
202110,2515.서초초등학교 후문,1,1
202110,2520.서초1교 (진흥아파트 방면),5,3
202110,2523.뉴코아 킴스클럽 앞,4,0
202110,2524.반포쇼핑타운 8동 앞,2,0
202110,2525.반포쇼핑타운 2동 앞,13,24
202110,2526.반포경남쇼핑 앞,1,4
202110,2527.반포중학교 앞(세화여고 맞은편),4,5
202110,2530.삼호3차아파트 앞,1,0
202110,2532.국립국악원 앞,1,0
202110,2533.한가람미술관 앞,1,0
202110,2535.신반포역 3번출구 뒤,5,0
202110,2538.사평리 공원,1,5
202110,2539.대한무역투자진흥공사 KOTRA 앞,1,0
202110,2540.반포천 앞,1,3
202110,2542.신논현타워 앞,1,2
202110,2547.포드서초서비스센터앞,5,5
202110,255. 도림사거리,0,1
202110,259. 대방역6번출구,0,1
202110,260. 여의도 마리나선착장 앞,1,0
202110,2601. 석촌호수 아뜰리에,2,0
202110,2606. 위례동주민센터 맞은편 근린공원,2,0
202110,2608. 송파구청,5,8
202110,2611. 송파지역자활센터 뒤,1,0
202110,2613. 잠실나들목,1,4
202110,2615. 테라타워2,0,1
202110,2619. 석촌고분역 4번출구,1,0
202110,2620. 송파나루역 4번 출구옆,10,10
202110,2621. 한성백제역 2번 출구,10,5
202110,2622. 올림픽공원역 3번출구,15,17
202110,2623.석촌동 주민센터,1,0
202110,2633.송파학사 옆,1,3
202110,2637.잠실월드 메르디앙,2,2
202110,2639.석촌역 8번출구,3,0
202110,2641.송파역 4번출구,0,1
202110,2647.잠실 자전거 수리센터 앞,2,8
202110,2653.올림픽공원사거리(선수촌아파트),2,0
202110,2658.가락몰 업무동,2,1
202110,267. 삼성화재 사옥 옆,0,5
202110,268. 그랜드컨벤션센터 앞,0,2
202110,270. 증권거래소후문교차로,1,0
202110,2701. 마곡나루역 5번출구 뒤편,1,0
202110,2708.강서한강자이타워 앞,2,2
202110,2709.강변아파트 310동 앞,4,4
202110,271. 샛강생태공원방문자센터 앞,1,1
202110,272. 당산육갑문,24,16
202110,2721.등촌1-10단지 교차로,0,3
202110,2723.마곡 필네이처,1,0
202110,2724.(재)FITI시험연구원,0,1
202110,274. 영등포역지하쇼핑센타 5번출구,1,1
202110,275. 신동아아파트,0,4
202110,278. 쌍용플레티넘오피스텔,0,1
202110,281. 신동아아파트 앞,1,2
202110,2824.미래사랑어린이공원 앞,0,1
202110,284. 센트럴 푸르지오 시티 앞,2,1
202110,286. 우성아파트 교차로,2,1
202110,287. 영등포전화국사거리 (서강어린이공원),1,1
202110,288. 쌍용예가(구청별관),1,1
202110,2914.서울과학기술대학교(미래관),1,0
202110,2915.서울과학기술대학교(어학교육원),9,8
202110,2919.등나무 근린공원(시립북서울미술관 앞) ,0,1
202110,296.KT플라자 영등포점,2,0
202110,299.여의도 순복음교회,0,1
202110,300. 정동사거리,6,2
202110,3002.벽산상암스마트큐브 ,0,1
202110,3005.마포구청 청사내,1,0
202110,3006. 상암월드컵파크5단지(상암중학교),0,2
202110,3007.MBC 앞,2,1
202110,3008.DMC역7번출구,1,0
202110,3009.서교동사거리(신),16,14
202110,301. 경복궁역 7번출구 앞,0,1
202110,3010.홍대입구역 3번출구,23,19
202110,3011.경의선(노고산동),22,12
202110,3013.서울지방고용노동청 앞,2,2
202110,302. 경복궁역 4번출구 뒤,15,7
202110,305. 종로구청 옆,0,1
202110,308. 광화문 S타워 앞,1,0
202110,309. 광화문역 6번출구 옆,3,0
202110,310. 청계광장 옆,4,1
202110,3111.무악재역 4번 출구,0,1
202110,3116.신촌역 4번출구,2,5
202110,3117.이화여대 인문관 인근,3,2
202110,3119.연희 브라운스톤 아파트 앞,0,1
202110,3120.DMC엘가아파트 앞,0,1
202110,3123.DMC파크뷰자이1단지 110동 앞,0,1
202110,3124.DMC센트럴아이파크아파트,1,0
202110,3125.연희파크푸르지오아파트 앞,0,2
202110,3128.동신병원 맞은편,1,2
202110,3130.가재울사거리,1,0
202110,314. 국립현대미술관,5,7
202110,316. 종각역 1번출구 앞,2,2
202110,318. 광교사거리 남측,1,2
202110,320. 을지로입구역 4번출구 앞,1,2
202110,3202.당산롯데캐슬프레스티지,2,0
202110,321. KEB 하나금융그룹 명동사옥 옆,6,1
202110,3219.영등포역 2번출구,1,0
202110,322. 명동성당 앞,1,0
202110,324. 신세계백화점 본점 앞,2,2
202110,326. 안국역 5번출구 앞,0,2
202110,327. 낙원상가 옆,4,6
202110,328. 탑골공원 앞,6,13
202110,329. 청계2가 사거리 옆,3,1
202110,331. 을지로2가 사거리 북측,0,3
202110,3311.서울대입구역 4번 출구,1,0
202110,332. 을지로2가 사거리 남측,2,0
202110,334. 종로3가역 2번출구 뒤,1,3
202110,336. 티마크 호텔 앞,2,0
202110,337. 창경궁 입구,1,0
202110,339. 종로4가 사거리,4,3
202110,340. 혜화동 로터리,2,0
202110,3405.파크팰리스,0,1
202110,3407.안국동사거리(신),3,0
202110,3408.종로타워빌딩,1,0
202110,341. 혜화역 3번출구 뒤,1,1
202110,3410.종로3가역 8번출구,5,4
202110,3411.종묘,0,2
202110,3412.세운상가,0,4
202110,3413.종로플레이스,3,2
202110,3414.종로5가역 4번출구,2,0
202110,3415.동대문역6번출구,1,1
202110,3416.동묘앞역 6번출구,2,0
202110,3417.창신3동주민센터,0,1
202110,3419.국립어린이과학관,3,0
202110,342. 대학로 마로니에공원,7,1
202110,3420.성균관대입구사거리(맥도날드),1,0
202110,3421.혜화역 1번출구,0,1
